Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-06-09-14:59:09.750194,0.677,-0.290,10.083,17.300,108.500,75.100,-0.805,2.812,0.242
2019-06-09-14:59:09.769702,0.656,-0.292,10.047,11.600,113.800,167.200,-1.234,2.820,0.172
2019-06-09-14:59:09.789335,0.644,-0.285,10.067,7.700,105.200,171.100,-0.898,2.844,0.422
2019-06-09-14:59:09.808846,0.670,-0.285,10.031,0.100,80.900,168.900,-0.273,2.844,0.484
2019-06-09-14:59:09.828347,0.634,-0.292,10.071,-6.800,51.800,136.000,-0.930,3.102,0.312
2019-06-09-14:59:09.847873,0.615,-0.261,10.040,-1.900,68.100,153.500,-0.648,3.008,0.328
2019-06-09-14:59:09.867477,0.663,-0.266,10.064,-1.900,69.800,149.200,-0.609,2.836,0.328
2019-06-09-14:59:09.887016,0.665,-0.347,10.069,2.900,80.600,149.700,-0.664,3.016,0.461
2019-06-09-14:59:09.906471,0.672,-0.347,10.138,-7.300,50.900,139.300,-0.711,3.078,0.461
2019-06-09-14:59:09.926007,0.680,-0.328,10.148,8.700,75.000,94.000,-0.992,2.883,0.125
2019-06-09-14:59:09.945449,0.670,-0.328,10.138,8.200,101.600,171.200,-0.398,2.727,0.211
2019-06-09-14:59:09.964884,0.687,-0.345,10.155,0.500,82.600,167.800,-0.508,2.859,0.391
2019-06-09-14:59:09.984379,0.672,-0.323,10.122,2.600,87.000,173.800,-0.727,2.844,0.211
2019-06-09-14:59:10.003873,0.672,-0.345,10.155,9.000,84.100,121.700,-0.703,2.812,0.484
2019-06-09-14:59:10.023325,0.677,-0.340,10.131,1.700,107.700,239.300,-0.531,2.562,0.336
2019-06-09-14:59:10.042741,0.663,-0.337,10.081,-14.000,0.600,60.500,-0.703,2.734,0.266
2019-06-09-14:59:10.062133,0.670,-0.333,10.146,-9.700,96.500,251.100,-0.586,2.859,0.352
2019-06-09-14:59:10.081730,0.672,-0.321,10.122,-5.200,28.300,68.100,-0.539,2.984,0.445
2019-06-09-14:59:10.101269,0.682,-0.340,10.177,-8.300,52.500,129.100,-0.547,2.711,0.375
2019-06-09-14:59:10.120706,0.670,-0.321,10.143,-2.800,78.500,174.000,-0.492,2.773,0.328
2019-06-09-14:59:10.140875,0.665,-0.318,10.124,-4.500,68.800,169.900,-0.422,2.711,0.367
2019-06-09-14:59:10.160398,0.677,-0.328,10.143,-5.300,55.200,133.500,-0.438,2.703,0.172
2019-06-09-14:59:10.181857,0.660,-0.328,10.074,-8.500,45.900,118.200,-0.852,2.820,0.234
2019-06-09-14:59:10.201445,0.629,-0.306,10.021,2.900,87.500,169.900,-0.805,2.945,0.367
2019-06-09-14:59:10.220893,0.668,-0.318,10.122,-0.100,38.100,80.400,-0.281,3.016,0.508
2019-06-09-14:59:10.240304,0.651,-0.316,10.119,2.800,108.000,212.100,-0.594,3.047,0.461
2019-06-09-14:59:10.259713,0.651,-0.313,10.083,1.100,104.300,220.200,-0.789,2.984,0.398
2019-06-09-14:59:10.279218,0.665,-0.301,10.088,10.100,100.900,164.800,-0.906,2.984,0.602
2019-06-09-14:59:10.298689,0.663,-0.318,10.067,7.600,53.900,94.700,-0.594,2.859,0.305
2019-06-09-14:59:10.318136,0.658,-0.297,10.098,-5.600,56.300,155.000,-0.875,2.984,0.188
2019-06-09-14:59:10.337656,0.639,-0.309,10.100,-6.800,57.800,156.600,-1.062,3.094,0.375
2019-06-09-14:59:10.357142,0.627,-0.266,10.045,-5.200,60.900,160.200,-0.602,3.055,0.336
2019-06-09-14:59:10.376708,0.634,-0.275,10.040,-6.600,60.200,159.600,-0.781,2.703,0.602
2019-06-09-14:59:10.396168,0.684,-0.285,10.081,-2.900,63.800,156.900,-0.664,2.906,0.422
2019-06-09-14:59:10.415856,0.665,-0.309,10.038,-7.900,56.500,167.300,-0.539,2.727,0.555
2019-06-09-14:59:10.435325,0.658,-0.304,10.136,13.800,116.800,197.400,-0.836,2.930,0.367
2019-06-09-14:59:10.454767,0.696,-0.333,10.165,-7.400,107.400,273.200,-0.805,2.992,0.414
2019-06-09-14:59:10.474298,0.689,-0.318,10.076,-27.700,33.200,193.000,-0.883,2.875,0.156
2019-06-09-14:59:10.493721,0.668,-0.333,10.158,-11.900,96.800,273.500,-0.445,2.898,0.188
2019-06-09-14:59:10.513203,0.672,-0.342,10.105,-21.000,-9.600,79.800,-0.547,2.992,0.258
2019-06-09-14:59:10.532639,0.694,-0.323,10.079,-24.400,-16.100,67.000,-0.875,2.945,0.398
2019-06-09-14:59:10.552074,0.672,-0.328,10.172,6.800,125.400,252.500,-0.805,2.820,0.281
2019-06-09-14:59:10.571574,0.680,-0.359,10.122,19.900,85.400,128.900,-0.344,2.984,0.312
2019-06-09-14:59:10.590971,0.701,-0.361,10.129,-12.500,-14.100,56.700,-0.805,2.797,0.555
2019-06-09-14:59:10.610429,0.644,-0.342,10.126,17.600,116.200,208.000,-0.711,2.969,0.469
2019-06-09-14:59:10.629919,0.646,-0.333,10.102,10.000,68.600,148.300,-0.297,2.859,0.305
2019-06-09-14:59:10.649427,0.646,-0.349,10.155,-9.500,11.800,113.700,-0.109,2.555,0.664
2019-06-09-14:59:10.668861,0.689,-0.330,10.131,3.600,85.200,221.300,-0.414,2.773,0.492
2019-06-09-14:59:10.688269,0.660,-0.337,10.095,-15.900,19.200,152.400,-0.570,2.945,0.445
2019-06-09-14:59:10.707832,0.665,-0.316,10.122,-4.700,13.500,102.400,-0.750,2.906,0.375
2019-06-09-14:59:10.727361,0.677,-0.321,10.162,3.000,43.700,147.000,-0.367,2.898,0.281
2019-06-09-14:59:10.746795,0.644,-0.306,10.124,3.300,52.600,159.500,-0.852,2.648,0.234
2019-06-09-14:59:10.766203,0.684,-0.309,10.088,0.400,62.700,190.200,-0.656,2.984,0.336
2019-06-09-14:59:10.785636,0.660,-0.285,10.162,0.800,61.800,190.700,-0.375,2.875,0.312
2019-06-09-14:59:10.805068,0.656,-0.285,10.107,0.700,56.400,174.300,-0.953,2.922,0.414
2019-06-09-14:59:10.824525,0.658,-0.297,10.040,-5.300,56.400,191.100,-0.688,3.008,0.312
2019-06-09-14:59:10.844005,0.656,-0.301,10.074,3.400,45.900,155.200,-0.906,2.664,0.508
2019-06-09-14:59:10.863493,0.660,-0.282,10.081,-8.700,37.500,164.500,-0.398,2.820,0.336
2019-06-09-14:59:10.883000,0.687,-0.297,10.076,-2.600,41.500,159.500,-0.539,2.625,0.531
2019-06-09-14:59:10.902434,0.675,-0.278,10.062,-2.900,58.500,192.700,-0.320,2.961,0.305
2019-06-09-14:59:10.921912,0.629,-0.309,10.091,-8.600,66.400,224.400,-0.461,2.922,0.109
2019-06-09-14:59:10.942020,0.675,-0.287,10.069,-7.100,26.900,147.500,-0.531,2.961,0.258
2019-06-09-14:59:10.961767,0.675,-0.299,10.083,-18.200,42.000,188.400,-0.453,3.156,0.352
2019-06-09-14:59:10.981290,0.668,-0.301,10.136,-1.000,66.400,197.200,-0.227,2.945,0.367
2019-06-09-14:59:11.000703,0.694,-0.337,10.143,-3.800,42.800,141.500,-0.586,2.930,0.484
2019-06-09-14:59:11.020158,0.689,-0.330,10.131,6.200,58.600,154.000,-0.586,2.820,0.195
2019-06-09-14:59:11.039659,0.677,-0.301,10.136,-3.200,23.900,108.500,-0.352,2.844,0.234
2019-06-09-14:59:11.059085,0.648,-0.323,10.074,-3.200,89.800,230.000,-1.078,2.875,0.445
2019-06-09-14:59:11.078487,0.665,-0.321,10.107,4.900,88.000,210.200,-0.859,2.922,0.289
2019-06-09-14:59:11.097894,0.672,-0.306,10.062,-5.100,88.100,232.200,-0.469,3.070,0.414
2019-06-09-14:59:11.117300,0.656,-0.299,10.088,3.100,41.700,133.400,-0.852,2.859,0.422
2019-06-09-14:59:11.136850,0.656,-0.342,10.193,3.500,39.500,128.900,-0.570,2.906,0.523
2019-06-09-14:59:11.156295,0.653,-0.337,10.153,-2.500,92.200,233.000,-0.469,2.750,0.414
2019-06-09-14:59:11.175724,0.653,-0.342,10.191,-16.100,16.300,109.800,-0.875,2.859,0.312
2019-06-09-14:59:11.195155,0.648,-0.263,10.129,-6.400,48.300,154.000,-0.656,2.703,0.195
2019-06-09-14:59:11.214579,0.627,-0.256,10.038,-10.400,43.800,169.900,-0.977,2.789,0.375
2019-06-09-14:59:11.234133,0.663,-0.254,10.055,-7.600,64.900,188.900,-0.688,2.945,0.289
2019-06-09-14:59:11.253566,0.656,-0.278,10.095,-6.900,41.000,151.800,-0.750,2.688,0.148
2019-06-09-14:59:11.273009,0.608,-0.275,10.047,-4.700,43.300,155.900,-0.461,2.820,0.484
2019-06-09-14:59:11.292427,0.625,-0.237,9.966,-9.200,54.300,183.700,-0.992,2.750,0.289
2019-06-09-14:59:11.312465,0.620,-0.246,10.057,-8.100,51.900,181.800,-0.641,3.070,0.461
2019-06-09-14:59:11.333329,0.622,-0.275,10.024,-8.500,47.600,156.300,-0.906,2.844,0.234
2019-06-09-14:59:11.355849,0.627,-0.232,9.971,1.200,78.900,200.000,-0.359,3.133,0.469
2019-06-09-14:59:11.376019,0.677,-0.321,10.076,-15.900,24.100,131.300,-0.469,2.898,0.703
2019-06-09-14:59:11.395560,0.646,-0.311,10.081,-9.900,75.500,224.100,-0.422,2.820,0.336
2019-06-09-14:59:11.415034,0.656,-0.299,10.098,-3.500,30.700,125.100,-0.609,2.945,0.602
2019-06-09-14:59:11.434552,0.665,-0.316,10.126,-4.700,31.000,130.000,-0.594,3.180,0.375
2019-06-09-14:59:11.454079,0.663,-0.304,10.062,2.600,55.800,154.300,-0.523,3.008,0.508
2019-06-09-14:59:11.473605,0.629,-0.318,10.112,-11.400,74.100,226.400,-0.219,2.844,0.445
2019-06-09-14:59:11.493088,0.622,-0.285,10.050,-12.500,4.800,91.000,-0.688,2.875,0.438
2019-06-09-14:59:11.512591,0.656,-0.301,9.992,-0.900,52.500,156.800,-0.609,2.930,0.219
2019-06-09-14:59:11.532082,0.636,-0.294,10.055,-8.800,2.200,81.400,-0.250,2.930,0.523
2019-06-09-14:59:11.551788,0.632,-0.311,10.107,-7.900,72.800,207.900,-0.750,2.859,0.312
2019-06-09-14:59:11.571313,0.687,-0.325,10.067,-12.400,85.900,265.200,-0.531,2.984,0.461
2019-06-09-14:59:11.590739,0.641,-0.292,10.026,1.000,88.400,226.300,-0.680,2.945,0.211
2019-06-09-14:59:11.610162,0.660,-0.361,10.064,-22.800,12.600,154.900,-0.539,2.969,0.312
2019-06-09-14:59:11.629738,0.663,-0.366,10.158,-7.400,-7.000,77.500,-0.852,2.641,0.438
2019-06-09-14:59:11.649199,0.660,-0.337,10.074,9.100,94.600,240.800,-0.703,2.789,0.281
2019-06-09-14:59:11.668636,0.651,-0.316,10.138,6.000,95.700,259.700,-0.297,2.883,0.352
2019-06-09-14:59:11.690084,0.689,-0.311,10.052,7.500,94.500,250.600,-0.156,2.812,0.195
2019-06-09-14:59:11.709760,0.663,-0.299,10.071,4.200,39.100,151.700,-0.258,3.047,0.617
2019-06-09-14:59:11.729283,0.651,-0.345,10.205,-1.400,18.600,132.700,-1.047,2.703,0.352
2019-06-09-14:59:11.748791,0.663,-0.340,10.045,-1.200,65.400,216.700,-0.734,2.812,0.547
2019-06-09-14:59:11.768225,0.663,-0.313,10.136,5.200,65.500,201.900,-0.492,2.844,0.398
2019-06-09-14:59:11.787735,0.677,-0.352,10.119,-8.900,14.200,132.800,-0.586,2.906,0.578
2019-06-09-14:59:11.807163,0.651,-0.378,10.074,-10.400,49.400,207.700,-0.562,2.859,0.258
2019-06-09-14:59:11.826576,0.663,-0.340,10.124,0.700,21.900,134.800,-0.797,3.102,0.414
2019-06-09-14:59:11.846094,0.644,-0.294,10.062,-0.700,69.400,218.700,-0.852,2.898,0.602
2019-06-09-14:59:11.865705,0.648,-0.380,10.174,3.900,44.200,159.200,-0.586,2.969,0.336
2019-06-09-14:59:11.885221,0.634,-0.359,10.114,-8.800,52.000,205.700,-0.609,2.703,0.391
2019-06-09-14:59:11.904662,0.663,-0.383,10.105,-5.600,59.400,209.900,-0.523,3.117,0.484
2019-06-09-14:59:11.924165,0.634,-0.258,10.107,1.500,56.900,193.900,-0.711,2.906,0.508
2019-06-09-14:59:11.943654,0.670,-0.287,9.959,-11.900,45.300,197.900,-0.391,2.844,0.352
2019-06-09-14:59:11.963095,0.615,-0.321,9.985,-14.200,29.000,172.800,-0.430,3.008,0.398
2019-06-09-14:59:11.982508,0.622,-0.290,10.064,4.200,79.900,227.500,-0.688,2.898,0.266
2019-06-09-14:59:12.001926,0.651,-0.287,10.129,6.400,39.200,152.700,-0.609,2.703,0.461
2019-06-09-14:59:12.021333,0.617,-0.304,9.997,-14.800,30.400,178.200,-0.617,2.922,0.281
2019-06-09-14:59:12.040735,0.636,-0.266,10.069,-6.900,66.900,230.500,-0.664,2.898,0.188
2019-06-09-14:59:12.060209,0.672,-0.292,10.076,-17.100,-19.500,84.000,-0.570,2.844,0.469
2019-06-09-14:59:12.079831,0.636,-0.316,9.983,-24.100,69.100,245.900,-0.703,2.859,0.438
2019-06-09-14:59:12.099377,0.648,-0.301,10.150,-0.500,14.700,89.500,-0.688,2.992,0.258
2019-06-09-14:59:12.118816,0.677,-0.273,10.064,8.900,92.100,229.500,-0.305,2.734,0.258
2019-06-09-14:59:12.138714,0.689,-0.306,10.057,-29.500,22.600,174.900,-0.352,3.266,0.445
2019-06-09-14:59:12.158587,0.641,-0.273,10.074,-15.200,-0.700,89.600,-1.266,2.875,0.570
2019-06-09-14:59:12.178075,0.641,-0.268,10.000,-6.900,92.000,268.500,-0.367,2.961,0.461
2019-06-09-14:59:12.197583,0.653,-0.297,10.126,-13.500,-0.700,89.300,-0.289,2.844,0.547
2019-06-09-14:59:12.216988,0.663,-0.321,10.136,2.800,35.200,117.000,-0.789,2.758,0.469
2019-06-09-14:59:12.236477,0.622,-0.337,10.002,-20.700,92.800,299.400,-0.617,2.820,0.375
2019-06-09-14:59:12.256172,0.684,-0.323,10.074,-1.800,123.300,310.900,-1.141,2.922,0.664
2019-06-09-14:59:12.275688,0.668,-0.313,10.167,11.700,22.600,88.500,-0.461,2.906,0.484
2019-06-09-14:59:12.295182,0.672,-0.340,10.081,16.100,117.100,250.600,-1.031,2.984,0.312
2019-06-09-14:59:12.314645,0.689,-0.345,10.153,12.900,121.300,267.900,-0.758,2.969,0.547
2019-06-09-14:59:12.334169,0.658,-0.364,10.114,15.800,112.000,245.400,-0.148,2.750,0.336
2019-06-09-14:59:12.353645,0.634,-0.287,10.105,14.900,114.900,247.600,-0.586,2.727,0.484
2019-06-09-14:59:12.373236,0.656,-0.297,9.913,-24.200,-32.400,59.200,-0.359,3.008,0.281
2019-06-09-14:59:12.392784,0.639,-0.256,10.110,5.000,127.200,299.000,-0.547,3.180,0.602
2019-06-09-14:59:12.412203,0.603,-0.306,9.957,-37.800,9.200,163.700,-0.594,2.906,0.352
2019-06-09-14:59:12.431763,0.675,-0.239,10.067,5.200,73.000,203.300,-0.547,2.969,0.266
2019-06-09-14:59:12.451265,0.625,-0.318,10.043,-39.000,9.600,168.400,-0.773,2.875,0.758
2019-06-09-14:59:12.470775,0.668,-0.239,10.062,13.600,123.600,271.700,-0.203,2.898,0.445
2019-06-09-14:59:12.490205,0.632,-0.225,10.002,17.100,115.700,247.800,-0.344,2.945,0.289
2019-06-09-14:59:12.509683,0.632,-0.294,10.055,-12.400,110.800,316.700,-0.445,2.859,0.328
2019-06-09-14:59:12.529115,0.629,-0.292,10.081,-30.400,-27.900,94.200,-0.375,2.812,0.422
2019-06-09-14:59:12.549041,0.665,-0.290,10.086,-22.500,-49.000,37.500,-0.461,2.961,0.242
2019-06-09-14:59:12.568625,0.634,-0.282,9.916,-13.400,96.600,312.000,-0.297,3.156,0.375
2019-06-09-14:59:12.588081,0.644,-0.304,10.069,-30.200,-32.900,81.600,-0.422,2.750,0.352
2019-06-09-14:59:12.607612,0.648,-0.297,10.033,24.700,65.300,163.800,-0.711,3.008,0.312
2019-06-09-14:59:12.627093,0.675,-0.318,10.002,-30.300,-32.400,86.400,-0.422,2.969,0.258
2019-06-09-14:59:12.646529,0.670,-0.299,10.059,-1.200,114.200,319.000,-0.484,2.859,0.523
2019-06-09-14:59:12.666119,0.651,-0.273,10.131,21.900,105.400,240.600,-0.594,3.016,0.312
2019-06-09-14:59:12.685588,0.656,-0.266,10.105,18.100,16.300,94.800,-0.617,2.922,0.062
2019-06-09-14:59:12.705064,0.672,-0.304,10.012,-34.500,3.500,172.300,-0.773,2.727,0.391
2019-06-09-14:59:12.724526,0.644,-0.297,10.069,-33.300,23.400,205.300,-0.820,3.352,0.203
2019-06-09-14:59:12.744012,0.663,-0.256,10.189,-19.400,-36.500,53.300,-0.922,2.930,0.289
2019-06-09-14:59:12.763651,0.680,-0.287,10.043,-18.800,-35.300,50.500,-0.953,2.750,0.523
2019-06-09-14:59:12.783213,0.632,-0.352,10.114,5.700,-13.400,55.100,-0.664,3.156,0.375
2019-06-09-14:59:12.802685,0.641,-0.285,10.122,-33.700,22.400,205.000,-0.594,2.906,0.289
2019-06-09-14:59:12.822126,0.663,-0.292,10.045,20.400,32.300,118.500,-0.680,2.781,0.008
2019-06-09-14:59:12.841664,0.622,-0.313,10.064,-33.000,30.700,224.100,-0.547,2.945,0.602
2019-06-09-14:59:12.861374,0.682,-0.292,10.093,15.800,80.900,215.000,-0.625,2.922,0.484
2019-06-09-14:59:12.880969,0.596,-0.287,10.071,-23.800,-32.000,75.300,-0.812,3.117,0.555
2019-06-09-14:59:12.900512,0.648,-0.268,10.028,8.300,79.400,218.000,-0.789,2.984,0.242
2019-06-09-14:59:12.919961,0.560,-0.316,10.067,-8.200,71.000,238.300,-0.703,2.922,0.242
2019-06-09-14:59:12.939484,0.610,-0.254,9.983,-23.000,40.900,232.400,-0.766,3.070,0.461
2019-06-09-14:59:12.958904,0.629,-0.246,10.026,21.200,99.500,233.700,-0.727,2.820,0.523
2019-06-09-14:59:12.978369,0.629,-0.301,10.002,-30.900,-21.300,91.800,-0.906,2.789,0.289
2019-06-09-14:59:12.997870,0.632,-0.249,10.019,17.400,124.200,271.500,-0.734,2.750,0.336
2019-06-09-14:59:13.017284,0.675,-0.254,10.086,18.100,47.800,118.900,-0.461,2.797,0.461
2019-06-09-14:59:13.036690,0.629,-0.275,10.012,-38.800,7.100,183.400,-1.031,2.812,0.266
2019-06-09-14:59:13.056096,0.648,-0.297,10.050,-8.700,121.900,323.500,-0.398,3.078,0.328
2019-06-09-14:59:13.075544,0.620,-0.251,9.949,-11.200,120.400,324.600,-0.531,2.875,0.492
2019-06-09-14:59:13.099165,0.663,-0.309,10.093,15.000,26.600,106.900,-0.977,3.047,0.391
2019-06-09-14:59:13.118633,0.656,-0.316,10.071,-28.900,-40.300,68.300,-0.594,2.703,0.445
2019-06-09-14:59:13.138186,0.639,-0.273,10.110,-15.200,-39.400,36.700,-0.656,2.969,0.523
2019-06-09-14:59:13.157710,0.615,-0.290,9.968,-23.000,99.900,316.400,-0.547,2.758,0.312
2019-06-09-14:59:13.179186,0.610,-0.280,10.055,-6.200,103.600,303.400,-0.445,2.906,0.312
2019-06-09-14:59:13.198711,0.608,-0.278,9.968,20.300,128.200,283.800,-0.648,3.055,0.547
2019-06-09-14:59:13.218273,0.670,-0.273,10.035,24.200,105.400,217.100,-0.445,2.617,0.578
2019-06-09-14:59:13.237957,0.653,-0.294,10.040,14.700,138.500,303.600,-0.492,2.773,0.594
2019-06-09-14:59:13.257431,0.651,-0.316,10.076,-20.600,-47.300,24.000,-0.336,3.047,0.195
2019-06-09-14:59:13.276961,0.608,-0.301,10.062,-3.100,107.200,289.600,-0.492,2.844,0.312
2019-06-09-14:59:13.296439,0.687,-0.290,10.052,-33.200,24.000,189.000,-0.570,2.703,0.422
2019-06-09-14:59:13.315952,0.641,-0.266,10.047,-33.500,22.400,181.000,-0.883,2.992,0.570
2019-06-09-14:59:13.335388,0.615,-0.328,10.081,-33.500,26.400,189.400,-0.727,2.773,0.312
2019-06-09-14:59:13.355201,0.648,-0.287,9.937,-33.900,22.600,179.400,-0.570,2.898,0.484
2019-06-09-14:59:13.374843,0.639,-0.318,10.093,-4.500,102.800,285.100,-0.469,2.883,0.547
2019-06-09-14:59:13.394462,0.629,-0.354,10.129,13.700,77.300,202.100,-0.648,2.992,0.219
2019-06-09-14:59:13.413916,0.646,-0.340,10.033,-5.600,-7.400,90.700,-0.586,2.789,0.289
2019-06-09-14:59:13.433380,0.639,-0.364,10.114,-30.300,26.200,182.300,-0.805,2.734,0.422
2019-06-09-14:59:13.452805,0.627,-0.349,10.064,-26.700,41.900,213.600,-0.953,2.820,0.422
2019-06-09-14:59:13.472280,0.639,-0.294,10.129,-15.600,-15.000,96.800,-0.922,2.664,0.391
2019-06-09-14:59:13.491765,0.706,-0.282,10.043,-19.700,68.200,260.100,-0.445,2.930,0.234
2019-06-09-14:59:13.511272,0.639,-0.278,10.098,-18.400,68.500,256.000,-0.750,2.672,0.328
2019-06-09-14:59:13.530705,0.615,-0.261,10.024,-21.500,54.900,232.600,-0.617,2.930,0.414
2019-06-09-14:59:13.550205,0.670,-0.285,10.102,-20.700,-9.600,111.800,-1.023,2.930,0.367
2019-06-09-14:59:13.569715,0.634,-0.328,10.076,1.800,96.700,266.000,-0.664,3.047,0.312
2019-06-09-14:59:13.589195,0.625,-0.242,10.026,-10.300,90.600,281.600,-0.711,3.031,0.398
2019-06-09-14:59:13.608696,0.634,-0.282,10.038,-10.200,87.200,274.600,-0.828,2.883,0.414
2019-06-09-14:59:13.628170,0.653,-0.266,10.033,7.200,80.000,222.900,-0.391,2.836,0.328
2019-06-09-14:59:13.647690,0.610,-0.246,10.009,-19.500,-6.200,114.700,-0.609,2.961,0.445
2019-06-09-14:59:13.667146,0.641,-0.215,10.026,13.200,55.400,166.600,-0.711,2.922,0.367
2019-06-09-14:59:13.686565,0.636,-0.285,10.012,9.600,66.900,198.700,-0.805,2.734,0.461
2019-06-09-14:59:13.706171,0.636,-0.290,10.079,8.200,73.500,219.100,-0.328,2.812,0.234
2019-06-09-14:59:13.725627,0.644,-0.215,10.093,9.800,74.500,217.800,-0.445,2.859,0.281
2019-06-09-14:59:13.745711,0.665,-0.280,9.995,2.000,75.900,239.700,-1.023,2.836,0.469
2019-06-09-14:59:13.765320,0.610,-0.306,10.119,-1.700,71.800,247.100,-0.914,3.008,0.367
2019-06-09-14:59:13.784771,0.632,-0.306,10.071,3.600,37.700,153.100,-0.344,2.664,0.367
2019-06-09-14:59:13.804347,0.651,-0.268,10.002,-10.600,1.000,121.700,-0.391,2.898,0.258
2019-06-09-14:59:13.823767,0.656,-0.294,10.074,5.100,46.000,163.100,-0.789,2.773,0.336
2019-06-09-14:59:13.843190,0.605,-0.270,10.024,-7.200,70.900,252.400,-0.711,2.883,0.438
2019-06-09-14:59:13.862792,0.639,-0.287,10.055,3.400,61.200,202.200,-0.562,2.391,0.445
2019-06-09-14:59:13.882399,0.658,-0.282,10.047,-3.700,66.400,237.400,-0.508,2.984,0.281
2019-06-09-14:59:13.901953,0.648,-0.282,10.074,2.200,56.700,188.900,-0.875,2.875,0.133
2019-06-09-14:59:13.921498,0.668,-0.263,10.102,3.700,59.800,199.900,-0.172,2.844,0.281
2019-06-09-14:59:13.940972,0.627,-0.328,10.071,-10.400,11.000,133.600,-0.781,2.898,0.367
2019-06-09-14:59:13.960423,0.672,-0.301,10.095,-5.900,17.300,138.400,-0.453,3.047,0.219
2019-06-09-14:59:13.979844,0.622,-0.275,10.158,-14.700,28.600,176.000,-0.711,3.008,0.312
2019-06-09-14:59:13.999309,0.648,-0.352,9.992,-8.500,22.900,150.000,-0.570,2.961,0.328
2019-06-09-14:59:14.018746,0.639,-0.342,10.012,-0.500,42.100,170.000,-0.711,2.883,0.367
2019-06-09-14:59:14.038156,0.641,-0.280,9.992,-4.400,24.000,143.800,-0.977,2.625,0.523
2019-06-09-14:59:14.057748,0.703,-0.275,10.074,0.800,62.800,216.500,-0.508,2.711,0.445
2019-06-09-14:59:14.077174,0.627,-0.268,9.954,-1.000,63.900,224.300,-0.469,2.812,0.336
2019-06-09-14:59:14.096570,0.658,-0.285,10.052,-1.900,65.800,229.700,-0.539,3.055,0.578
2019-06-09-14:59:14.116120,0.639,-0.287,9.971,-9.500,26.800,151.600,-0.672,3.273,0.320
2019-06-09-14:59:14.135588,0.632,-0.249,10.086,-4.500,28.500,145.000,-0.656,2.883,0.312
2019-06-09-14:59:14.155015,0.632,-0.218,10.074,-3.300,37.200,156.300,-0.898,2.414,0.352
2019-06-09-14:59:14.174443,0.696,-0.352,10.000,-16.300,52.500,205.300,-0.875,2.688,0.328
2019-06-09-14:59:14.193861,0.608,-0.313,10.045,-15.600,29.800,177.700,-0.750,2.906,0.375
2019-06-09-14:59:14.213341,0.668,-0.268,10.143,-2.400,63.900,225.200,-0.633,2.727,0.578
2019-06-09-14:59:14.232762,0.672,-0.321,10.055,-1.000,40.900,163.800,-0.812,2.844,0.367
2019-06-09-14:59:14.252170,0.622,-0.254,9.952,-10.200,18.600,144.000,-0.562,2.945,0.461
2019-06-09-14:59:14.271724,0.641,-0.227,10.074,-17.800,37.600,194.100,-0.852,2.945,0.195
2019-06-09-14:59:14.291262,0.641,-0.263,9.964,-14.300,38.600,193.000,-0.539,2.711,0.195
2019-06-09-14:59:14.310759,0.641,-0.306,10.031,-17.300,43.100,196.700,-0.938,3.047,0.438
2019-06-09-14:59:14.330193,0.653,-0.316,9.952,-19.500,70.100,260.500,-0.477,3.008,0.336
2019-06-09-14:59:14.349681,0.665,-0.325,10.196,1.400,52.900,190.900,-0.664,2.711,0.414
2019-06-09-14:59:14.369205,0.658,-0.378,10.028,-8.600,25.000,142.400,-0.383,3.188,0.328
2019-06-09-14:59:14.388790,0.668,-0.392,10.057,0.200,66.200,218.500,-0.359,2.992,0.242
2019-06-09-14:59:14.408234,0.636,-0.275,10.131,13.400,88.700,226.000,-0.836,2.812,0.492
2019-06-09-14:59:14.427821,0.653,-0.321,10.007,-12.300,-0.500,105.600,-0.461,2.883,0.523
2019-06-09-14:59:14.447258,0.632,-0.258,10.050,-28.600,-8.600,133.700,-0.828,2.672,0.531
2019-06-09-14:59:14.466674,0.670,-0.335,10.227,-23.600,86.900,302.600,-0.523,3.094,0.219
2019-06-09-14:59:14.486087,0.682,-0.345,10.093,-0.300,76.900,226.400,-0.617,3.070,0.305
2019-06-09-14:59:14.505498,0.644,-0.340,10.062,-13.500,13.100,134.800,-0.398,2.664,0.109
2019-06-09-14:59:14.525030,0.651,-0.342,10.086,-0.300,77.300,227.300,-1.000,3.047,0.469
2019-06-09-14:59:14.547036,0.694,-0.328,10.189,-2.200,19.800,135.400,-0.750,2.477,0.438
2019-06-09-14:59:14.566797,0.670,-0.311,9.937,5.600,38.800,158.200,-0.945,2.898,0.281
2019-06-09-14:59:14.586285,0.620,-0.313,10.047,-11.300,4.200,110.000,-0.227,2.945,0.375
2019-06-09-14:59:14.605721,0.672,-0.309,10.026,6.600,66.000,203.300,-0.953,2.727,0.258
2019-06-09-14:59:14.625209,0.636,-0.290,10.019,-18.100,14.900,163.800,-0.617,3.008,0.328
2019-06-09-14:59:14.644699,0.574,-0.292,10.059,-19.100,7.900,143.500,-0.320,2.859,0.461
2019-06-09-14:59:14.664218,0.634,-0.239,10.007,6.200,59.900,190.500,-0.461,2.750,0.375
2019-06-09-14:59:14.685666,0.653,-0.249,10.062,7.000,53.100,178.500,-0.805,2.859,0.305
