Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-23-09:14:38.994510,0.330,-0.304,10.114,-0.500,-30.400,-20.500,-1.289,2.586,0.062
2019-05-23-09:14:39.104324,0.328,-0.299,10.134,-0.200,-30.800,-20.900,-0.695,2.883,0.008
2019-05-23-09:14:39.214091,0.316,-0.306,10.119,-1.300,-31.700,-21.500,-1.242,2.688,0.031
2019-05-23-09:14:39.323821,0.325,-0.311,10.112,0.000,-30.500,-20.900,-1.016,2.719,-0.031
2019-05-23-09:14:39.433351,0.325,-0.299,10.122,-1.300,-30.300,-20.100,-1.109,2.633,-0.078
2019-05-23-09:14:39.542959,0.309,-0.301,10.105,-1.300,-30.300,-19.000,-0.984,2.953,-0.070
2019-05-23-09:14:39.652849,0.318,-0.311,10.105,-1.500,-29.400,-21.200,-0.961,2.734,-0.125
2019-05-23-09:14:39.762550,0.330,-0.294,10.107,-0.100,-30.000,-20.300,-0.859,2.688,0.039
2019-05-23-09:14:39.872109,0.311,-0.309,10.112,-0.800,-30.400,-21.600,-0.773,2.648,0.211
2019-05-23-09:14:39.981901,0.325,-0.299,10.105,-0.100,-30.700,-20.800,-0.977,2.797,0.211
2019-05-23-09:14:40.091897,0.306,-0.309,10.117,-0.400,-30.300,-21.300,-0.594,2.328,0.234
2019-05-23-09:14:40.201568,0.323,-0.299,10.119,-0.700,-30.800,-20.700,-0.867,2.625,-0.023
2019-05-23-09:14:40.311207,0.316,-0.306,10.129,-0.500,-30.700,-20.100,-1.156,2.633,-0.008
2019-05-23-09:14:40.420966,0.318,-0.304,10.122,-0.300,-30.200,-21.100,-1.125,2.688,0.234
2019-05-23-09:14:40.530615,0.325,-0.313,10.110,0.600,-30.900,-20.800,-1.055,2.664,0.102
2019-05-23-09:14:40.640288,0.318,-0.297,10.122,-0.900,-29.200,-20.000,-0.875,2.812,0.031
2019-05-23-09:14:40.749927,0.318,-0.309,10.138,-0.200,-31.400,-22.000,-0.938,2.766,-0.164
2019-05-23-09:14:40.859967,0.313,-0.311,10.105,-0.900,-30.800,-20.000,-1.359,2.539,0.109
2019-05-23-09:14:40.969575,0.337,-0.313,10.112,-0.300,-29.800,-21.800,-0.688,2.984,0.016
2019-05-23-09:14:41.079159,0.313,-0.297,10.112,-0.900,-29.700,-21.600,-0.984,2.852,-0.070
2019-05-23-09:14:41.188835,0.323,-0.313,10.098,-0.400,-30.800,-23.300,-0.875,2.727,0.109
2019-05-23-09:14:41.298776,0.316,-0.309,10.117,-1.200,-29.600,-19.700,-0.867,2.852,-0.055
2019-05-23-09:14:41.408439,0.311,-0.316,10.114,0.000,-30.100,-20.800,-0.961,2.625,-0.234
2019-05-23-09:14:41.518021,0.309,-0.306,10.124,-0.600,-30.500,-19.800,-0.695,2.828,-0.164
2019-05-23-09:14:41.627676,0.325,-0.294,10.107,-0.700,-30.900,-21.500,-0.922,2.930,0.055
2019-05-23-09:14:41.737221,0.328,-0.309,10.098,-1.200,-29.900,-21.200,-0.992,2.797,-0.023
2019-05-23-09:14:41.846716,0.325,-0.301,10.136,-0.500,-30.200,-21.500,-0.875,2.570,-0.094
2019-05-23-09:14:41.956175,0.321,-0.290,10.134,-1.300,-30.300,-19.900,-1.031,2.969,0.133
2019-05-23-09:14:42.066128,0.328,-0.306,10.117,0.000,-30.600,-20.900,-1.188,2.648,-0.281
2019-05-23-09:14:42.175878,0.309,-0.304,10.117,-1.000,-29.900,-20.100,-0.711,2.859,0.172
2019-05-23-09:14:42.285780,0.316,-0.309,10.102,-0.500,-30.600,-21.100,-0.773,2.828,-0.070
2019-05-23-09:14:42.395356,0.323,-0.313,10.141,-0.600,-29.800,-20.000,-0.977,2.758,0.039
2019-05-23-09:14:42.505208,0.323,-0.311,10.122,-0.400,-29.300,-20.400,-0.961,2.938,-0.008
2019-05-23-09:14:42.614957,0.321,-0.311,10.126,0.600,-30.800,-21.000,-1.055,2.883,0.062
2019-05-23-09:14:42.724784,0.316,-0.304,10.119,-1.400,-30.300,-21.300,-0.922,2.805,0.008
2019-05-23-09:14:42.834434,0.321,-0.299,10.114,0.200,-29.700,-21.500,-1.188,2.625,0.055
2019-05-23-09:14:42.944032,0.311,-0.299,10.107,-0.800,-30.100,-20.400,-0.898,2.859,0.039
2019-05-23-09:14:43.053753,0.313,-0.306,10.122,0.900,-30.000,-21.400,-0.914,2.656,-0.211
2019-05-23-09:14:43.163562,0.330,-0.306,10.112,-0.800,-30.500,-20.900,-1.039,2.695,-0.211
2019-05-23-09:14:43.273513,0.321,-0.301,10.126,1.200,-30.300,-21.500,-1.141,2.898,0.133
2019-05-23-09:14:43.383092,0.313,-0.311,10.102,-0.300,-30.600,-21.100,-0.602,2.656,-0.023
2019-05-23-09:14:43.493352,0.313,-0.297,10.134,-0.800,-30.400,-21.100,-1.172,2.703,0.148
2019-05-23-09:14:43.603298,0.313,-0.316,10.110,-1.200,-31.500,-20.000,-1.047,2.562,0.219
2019-05-23-09:14:43.713239,0.323,-0.304,10.126,0.000,-29.900,-20.800,-1.062,2.758,-0.125
2019-05-23-09:14:43.823065,0.318,-0.304,10.122,-1.400,-29.900,-20.000,-0.758,2.820,0.086
2019-05-23-09:14:43.932629,0.321,-0.309,10.114,0.300,-30.400,-22.800,-0.742,2.680,-0.211
2019-05-23-09:14:44.042293,0.325,-0.311,10.110,-1.200,-30.400,-21.200,-1.039,2.805,-0.070
2019-05-23-09:14:44.152192,0.333,-0.309,10.119,-0.300,-30.700,-20.700,-0.898,2.680,-0.188
2019-05-23-09:14:44.262043,0.311,-0.294,10.110,-0.900,-30.900,-21.300,-0.773,2.852,-0.414
2019-05-23-09:14:44.371601,0.335,-0.309,10.126,-0.400,-29.800,-21.100,-1.070,2.570,-0.070
2019-05-23-09:14:44.481457,0.330,-0.311,10.119,0.200,-29.300,-20.100,-0.750,2.789,0.102
2019-05-23-09:14:44.591137,0.325,-0.304,10.100,-0.700,-30.700,-21.700,-0.938,2.992,0.109
2019-05-23-09:14:44.700705,0.325,-0.301,10.107,-0.800,-30.400,-19.600,-0.820,2.852,-0.164
2019-05-23-09:14:44.810310,0.325,-0.309,10.083,-0.300,-30.600,-21.300,-0.773,2.797,0.078
2019-05-23-09:14:44.920318,0.306,-0.309,10.105,-0.600,-30.000,-20.200,-0.859,2.586,0.062
2019-05-23-09:14:45.030138,0.325,-0.304,10.119,-0.300,-30.700,-20.400,-1.000,2.773,0.039
2019-05-23-09:14:45.139793,0.313,-0.318,10.100,-1.600,-30.700,-19.400,-0.984,2.805,-0.023
2019-05-23-09:14:45.249495,0.316,-0.306,10.136,-1.500,-30.500,-19.100,-0.797,2.539,-0.227
2019-05-23-09:14:45.359077,0.321,-0.301,10.122,-0.900,-30.500,-19.100,-0.930,2.625,0.133
2019-05-23-09:14:45.468783,0.306,-0.313,10.129,-0.300,-29.900,-19.300,-1.102,2.727,0.078
2019-05-23-09:14:45.578471,0.330,-0.304,10.126,0.200,-30.200,-19.200,-0.898,2.570,-0.188
2019-05-23-09:14:45.688382,0.328,-0.309,10.117,-0.200,-29.500,-20.300,-0.898,2.930,0.078
2019-05-23-09:14:45.798010,0.321,-0.299,10.107,-1.100,-30.900,-21.500,-0.852,2.867,-0.227
2019-05-23-09:14:45.907548,0.325,-0.306,10.100,-1.100,-30.800,-21.600,-0.828,2.734,-0.188
2019-05-23-09:14:46.017199,0.318,-0.301,10.110,0.200,-31.200,-19.500,-0.945,2.789,0.055
2019-05-23-09:14:46.127119,0.337,-0.301,10.124,-0.600,-31.000,-20.700,-1.125,2.773,0.086
2019-05-23-09:14:46.236771,0.340,-0.323,10.091,-0.800,-30.300,-20.800,-0.719,2.719,-0.094
2019-05-23-09:14:46.346570,0.309,-0.306,10.100,-0.200,-31.000,-21.000,-1.266,3.008,0.156
2019-05-23-09:14:46.456117,0.337,-0.309,10.126,-1.200,-31.100,-19.900,-0.438,2.672,0.102
2019-05-23-09:14:46.567639,0.316,-0.299,10.122,-0.800,-31.000,-20.700,-0.992,2.539,0.008
2019-05-23-09:14:46.677414,0.323,-0.306,10.102,-0.700,-31.300,-20.600,-0.969,2.820,0.062
2019-05-23-09:14:46.786996,0.323,-0.304,10.122,-0.600,-31.200,-20.100,-1.312,2.734,0.125
2019-05-23-09:14:46.896883,0.347,-0.309,10.107,-0.500,-29.900,-20.400,-1.070,2.922,0.031
2019-05-23-09:14:47.006719,0.323,-0.299,10.105,-0.400,-30.100,-20.500,-0.516,2.672,0.102
2019-05-23-09:14:47.116504,0.330,-0.323,10.102,-0.700,-30.900,-20.900,-0.703,2.672,-0.070
2019-05-23-09:14:47.226821,0.309,-0.311,10.107,-1.100,-30.000,-20.300,-1.047,2.750,0.078
2019-05-23-09:14:47.336715,0.333,-0.313,10.148,-0.700,-31.400,-19.800,-0.680,2.844,0.109
2019-05-23-09:14:47.446584,0.311,-0.313,10.141,-0.700,-30.800,-20.800,-0.828,2.625,-0.047
2019-05-23-09:14:47.556201,0.335,-0.299,10.107,-0.900,-30.600,-21.400,-0.891,2.852,0.008
2019-05-23-09:14:47.665870,0.313,-0.309,10.100,0.000,-31.300,-21.000,-1.234,2.727,0.148
2019-05-23-09:14:47.775417,0.337,-0.304,10.136,-1.500,-30.500,-20.000,-0.859,2.688,0.086
2019-05-23-09:14:47.884910,0.333,-0.301,10.126,-1.300,-30.300,-21.000,-0.812,2.703,0.156
2019-05-23-09:14:47.994507,0.325,-0.304,10.129,-0.700,-30.000,-20.000,-0.461,2.609,-0.070
2019-05-23-09:14:48.104503,0.340,-0.309,10.117,0.000,-30.700,-21.300,-1.062,2.734,0.008
2019-05-23-09:14:48.214271,0.304,-0.311,10.119,-0.600,-30.500,-22.100,-0.664,2.945,0.039
2019-05-23-09:14:48.323898,0.342,-0.299,10.126,-0.600,-31.000,-22.300,-0.875,2.906,-0.078
2019-05-23-09:14:48.434176,0.316,-0.306,10.105,-1.700,-32.000,-21.400,-1.055,2.625,0.102
2019-05-23-09:14:48.545400,0.323,-0.306,10.122,-0.500,-30.600,-21.200,-0.945,2.734,0.055
2019-05-23-09:14:48.655346,0.311,-0.316,10.110,-0.700,-30.400,-20.500,-1.070,2.750,0.055
2019-05-23-09:14:48.765209,0.316,-0.299,10.134,0.200,-30.400,-21.600,-0.625,2.742,-0.211
2019-05-23-09:14:48.874928,0.318,-0.297,10.117,-1.500,-29.900,-20.100,-0.805,2.812,0.016
2019-05-23-09:14:48.984663,0.306,-0.309,10.107,-1.100,-30.500,-20.600,-0.898,2.758,-0.023
2019-05-23-09:14:49.094354,0.323,-0.304,10.100,-1.200,-30.600,-19.100,-1.031,2.320,0.172
2019-05-23-09:14:49.204055,0.309,-0.311,10.112,-0.100,-31.300,-22.300,-0.906,2.812,0.016
2019-05-23-09:14:49.314014,0.325,-0.311,10.110,-1.000,-30.000,-21.100,-0.875,2.734,0.086
2019-05-23-09:14:49.423695,0.321,-0.297,10.126,-0.900,-30.300,-19.900,-0.680,2.883,-0.070
2019-05-23-09:14:49.533278,0.306,-0.313,10.124,-0.400,-31.000,-20.400,-1.211,2.586,0.078
2019-05-23-09:14:49.643112,0.323,-0.309,10.107,0.200,-31.500,-20.400,-0.781,2.844,0.078
2019-05-23-09:14:49.752693,0.309,-0.301,10.107,-0.900,-31.300,-21.300,-1.164,2.586,-0.102
2019-05-23-09:14:49.862263,0.321,-0.306,10.112,-2.100,-30.600,-21.000,-0.875,2.969,-0.164
2019-05-23-09:14:49.971899,0.330,-0.299,10.114,-0.100,-31.400,-20.100,-0.922,2.812,0.125
2019-05-23-09:14:50.081486,0.318,-0.311,10.124,-1.900,-30.100,-18.900,-1.078,2.836,0.062
2019-05-23-09:14:50.191198,0.313,-0.304,10.117,0.400,-30.000,-21.400,-0.727,2.773,0.078
2019-05-23-09:14:50.300878,0.316,-0.292,10.122,-0.400,-30.500,-21.000,-1.172,2.758,0.031
2019-05-23-09:14:50.410402,0.340,-0.297,10.112,-0.100,-30.800,-21.100,-0.969,2.539,0.289
2019-05-23-09:14:50.520311,0.313,-0.309,10.119,-0.800,-29.400,-20.100,-1.094,2.805,-0.117
2019-05-23-09:14:50.630126,0.328,-0.294,10.112,0.300,-30.000,-20.900,-0.703,2.945,0.016
2019-05-23-09:14:50.739706,0.318,-0.306,10.105,-1.100,-30.400,-19.600,-1.016,2.672,-0.094
2019-05-23-09:14:50.849519,0.330,-0.311,10.110,0.600,-30.200,-20.600,-1.219,2.930,0.148
2019-05-23-09:14:50.959049,0.318,-0.306,10.100,-0.700,-30.700,-20.800,-0.969,2.586,0.031
2019-05-23-09:14:51.068692,0.318,-0.309,10.122,-1.000,-30.800,-21.800,-0.734,2.789,0.148
2019-05-23-09:14:51.178472,0.313,-0.306,10.114,-1.200,-31.000,-22.100,-0.852,2.945,0.102
2019-05-23-09:14:51.288237,0.323,-0.306,10.102,-0.100,-29.800,-21.400,-0.938,2.758,0.008
2019-05-23-09:14:51.397761,0.306,-0.313,10.114,-1.900,-30.600,-19.400,-1.320,2.906,0.133
2019-05-23-09:14:51.507344,0.330,-0.316,10.110,-0.500,-30.200,-22.500,-0.750,2.875,0.039
2019-05-23-09:14:51.616982,0.321,-0.299,10.105,-1.000,-31.400,-21.400,-0.922,2.938,-0.203
2019-05-23-09:14:51.726836,0.313,-0.313,10.126,0.100,-30.200,-20.800,-0.844,2.609,0.008
2019-05-23-09:14:51.836526,0.321,-0.311,10.114,-1.400,-31.100,-20.500,-0.906,2.906,0.102
2019-05-23-09:14:51.946025,0.333,-0.313,10.124,-0.400,-30.700,-19.900,-0.789,2.711,0.102
2019-05-23-09:14:52.055878,0.342,-0.301,10.114,-0.900,-31.500,-19.900,-0.922,2.773,0.156
2019-05-23-09:14:52.165636,0.313,-0.306,10.100,0.600,-30.800,-21.100,-0.828,2.797,0.242
2019-05-23-09:14:52.275304,0.309,-0.304,10.105,-2.000,-30.400,-20.600,-0.906,2.859,0.195
2019-05-23-09:14:52.384843,0.333,-0.306,10.114,-1.500,-30.000,-21.200,-0.766,2.633,-0.102
2019-05-23-09:14:52.494426,0.321,-0.316,10.095,-1.000,-30.600,-21.600,-0.852,2.938,-0.078
2019-05-23-09:14:52.604401,0.337,-0.306,10.107,-1.900,-30.900,-20.700,-1.039,2.852,-0.023
2019-05-23-09:14:52.714121,0.321,-0.309,10.100,-0.300,-29.700,-20.800,-0.688,2.641,0.055
2019-05-23-09:14:52.825021,0.328,-0.294,10.117,-0.800,-31.000,-20.900,-0.828,2.703,0.219
2019-05-23-09:14:52.935042,0.323,-0.297,10.102,0.200,-30.100,-20.600,-1.172,2.734,0.305
2019-05-23-09:14:53.044879,0.316,-0.285,10.098,-0.900,-30.100,-19.800,-1.109,2.695,-0.008
2019-05-23-09:14:53.154712,0.318,-0.304,10.112,-0.700,-30.200,-21.300,-0.477,2.656,-0.102
2019-05-23-09:14:53.264758,0.321,-0.301,10.112,-0.700,-30.900,-19.900,-0.789,2.859,0.328
2019-05-23-09:14:53.374380,0.333,-0.299,10.119,0.100,-31.300,-20.800,-0.773,2.516,0.055
2019-05-23-09:14:53.484035,0.301,-0.301,10.131,-0.500,-29.900,-19.400,-1.125,2.703,0.102
2019-05-23-09:14:53.593774,0.321,-0.301,10.100,-0.500,-30.700,-20.800,-1.180,2.562,0.008
2019-05-23-09:14:53.703333,0.321,-0.299,10.105,-0.400,-31.400,-19.500,-0.680,2.891,-0.141
2019-05-23-09:14:53.813103,0.321,-0.321,10.124,-0.800,-31.100,-21.600,-1.109,2.758,-0.141
2019-05-23-09:14:53.922695,0.313,-0.311,10.110,1.300,-30.600,-20.100,-0.609,2.789,0.133
2019-05-23-09:14:54.032558,0.337,-0.299,10.136,-0.200,-30.300,-20.500,-0.727,2.914,-0.164
2019-05-23-09:14:54.142527,0.325,-0.304,10.114,-0.200,-30.800,-20.300,-1.133,2.805,-0.227
2019-05-23-09:14:54.252232,0.313,-0.304,10.119,-1.000,-30.700,-19.100,-0.930,2.969,0.102
2019-05-23-09:14:54.361951,0.318,-0.301,10.117,0.300,-30.700,-21.000,-1.258,2.844,0.062
2019-05-23-09:14:54.471942,0.313,-0.306,10.119,-0.600,-30.300,-20.100,-1.016,2.766,-0.164
2019-05-23-09:14:54.581577,0.321,-0.309,10.131,-0.200,-29.900,-19.400,-1.078,2.820,0.102
2019-05-23-09:14:54.691344,0.349,-0.304,10.114,-0.700,-30.300,-20.000,-0.484,2.820,-0.023
2019-05-23-09:14:54.800957,0.318,-0.309,10.119,-1.000,-31.200,-18.900,-1.180,2.953,-0.164
2019-05-23-09:14:54.910576,0.323,-0.297,10.129,-1.500,-30.500,-19.500,-0.711,3.008,0.031
2019-05-23-09:14:55.022363,0.325,-0.306,10.119,0.000,-30.000,-19.500,-0.938,2.594,-0.180
2019-05-23-09:14:55.132106,0.313,-0.299,10.122,-0.600,-30.000,-20.200,-0.805,2.727,0.078
2019-05-23-09:14:55.242457,0.294,-0.304,10.126,-1.800,-30.700,-19.700,-0.781,2.836,0.102
2019-05-23-09:14:55.352336,0.325,-0.309,10.129,-1.200,-30.800,-20.000,-0.703,2.625,0.055
2019-05-23-09:14:55.461978,0.321,-0.313,10.122,-0.100,-30.200,-20.600,-0.742,2.844,0.008
2019-05-23-09:14:55.571820,0.318,-0.304,10.112,-1.600,-30.700,-19.100,-0.883,2.727,0.078
2019-05-23-09:14:55.681854,0.318,-0.297,10.117,-0.600,-30.400,-20.900,-0.945,2.602,0.086
2019-05-23-09:14:55.791459,0.333,-0.306,10.117,-0.900,-31.500,-20.900,-0.773,2.789,0.062
2019-05-23-09:14:55.900969,0.318,-0.294,10.134,-0.400,-29.900,-20.700,-0.930,2.750,0.109
2019-05-23-09:14:56.010577,0.330,-0.290,10.124,-0.600,-30.900,-19.200,-1.000,2.836,0.242
2019-05-23-09:14:56.120333,0.304,-0.294,10.124,-0.600,-30.600,-20.800,-1.070,2.992,-0.008
2019-05-23-09:14:56.230022,0.316,-0.294,10.107,-0.100,-31.600,-20.700,-1.039,2.781,-0.031
2019-05-23-09:14:56.339663,0.325,-0.297,10.119,-0.300,-31.400,-21.700,-0.898,2.656,-0.203
2019-05-23-09:14:56.449814,0.328,-0.304,10.126,-0.800,-31.300,-18.800,-0.719,2.906,-0.078
2019-05-23-09:14:56.559472,0.318,-0.311,10.136,-0.400,-29.900,-21.500,-0.930,2.930,0.148
2019-05-23-09:14:56.669124,0.309,-0.304,10.119,-1.100,-30.600,-20.900,-0.938,2.719,-0.164
2019-05-23-09:14:56.778663,0.321,-0.304,10.122,-0.500,-29.200,-19.800,-0.992,2.766,-0.102
2019-05-23-09:14:56.888541,0.328,-0.316,10.112,-0.400,-31.100,-21.200,-0.539,2.469,0.156
2019-05-23-09:14:56.998276,0.318,-0.311,10.134,-1.100,-31.100,-20.600,-0.641,2.703,0.156
2019-05-23-09:14:57.107949,0.330,-0.321,10.134,0.100,-30.600,-20.800,-0.938,2.570,-0.023
2019-05-23-09:14:57.217521,0.321,-0.297,10.107,-1.800,-30.100,-19.400,-0.750,2.500,0.008
2019-05-23-09:14:57.328185,0.321,-0.290,10.117,-0.200,-29.500,-21.000,-0.945,2.758,-0.141
2019-05-23-09:14:57.438164,0.325,-0.299,10.126,-0.900,-30.800,-21.100,-1.180,3.078,0.102
2019-05-23-09:14:57.547883,0.328,-0.309,10.105,-1.000,-30.400,-21.300,-0.758,2.641,0.055
2019-05-23-09:14:57.657814,0.323,-0.297,10.129,-1.400,-29.100,-20.600,-0.531,2.852,-0.117
2019-05-23-09:14:57.767669,0.335,-0.306,10.122,-1.200,-30.300,-20.900,-0.922,2.836,0.234
2019-05-23-09:14:57.877274,0.318,-0.304,10.100,-0.400,-29.700,-21.300,-1.102,2.961,0.062
2019-05-23-09:14:57.986857,0.313,-0.299,10.129,-0.300,-30.800,-21.200,-0.984,2.852,-0.023
2019-05-23-09:14:58.096709,0.335,-0.299,10.124,-1.600,-29.900,-19.800,-1.133,2.742,-0.031
2019-05-23-09:14:58.206423,0.321,-0.301,10.117,-0.800,-30.400,-21.400,-0.992,2.641,0.188
2019-05-23-09:14:58.316083,0.309,-0.297,10.129,-1.800,-30.500,-19.900,-1.141,2.719,-0.125
2019-05-23-09:14:58.425617,0.340,-0.301,10.107,1.300,-29.800,-21.600,-0.805,2.812,0.414
2019-05-23-09:14:58.535174,0.342,-0.313,10.095,-0.800,-30.800,-20.100,-0.812,2.797,0.133
2019-05-23-09:14:58.644812,0.323,-0.306,10.129,-0.700,-29.800,-20.200,-1.000,2.922,0.172
2019-05-23-09:14:58.754384,0.318,-0.321,10.122,-1.200,-30.700,-20.700,-0.852,2.734,-0.031
2019-05-23-09:14:58.864299,0.321,-0.309,10.110,0.200,-30.000,-20.900,-0.914,2.992,0.125
2019-05-23-09:14:58.974209,0.316,-0.309,10.117,-1.500,-29.700,-18.500,-0.680,2.562,0.008
2019-05-23-09:14:59.083818,0.309,-0.306,10.112,-0.200,-31.400,-21.800,-0.727,2.844,0.016
2019-05-23-09:14:59.193687,0.325,-0.311,10.126,-0.800,-30.400,-21.100,-1.117,2.633,-0.008
2019-05-23-09:14:59.303738,0.323,-0.292,10.119,0.200,-30.100,-19.800,-1.078,2.750,0.086
2019-05-23-09:14:59.413327,0.313,-0.304,10.134,-0.900,-30.700,-20.000,-1.297,2.445,0.125
2019-05-23-09:14:59.522899,0.335,-0.287,10.112,-0.100,-30.800,-21.400,-0.969,2.648,0.102
2019-05-23-09:14:59.632531,0.309,-0.309,10.112,-1.400,-30.600,-21.500,-0.406,2.867,-0.234
2019-05-23-09:14:59.742065,0.347,-0.313,10.112,-0.300,-30.600,-21.400,-0.656,2.633,-0.055
2019-05-23-09:14:59.851594,0.328,-0.313,10.122,-0.100,-30.600,-22.600,-0.805,2.648,-0.117
2019-05-23-09:14:59.961158,0.316,-0.306,10.110,-1.300,-31.600,-21.400,-1.023,2.922,0.078
2019-05-23-09:15:00.070994,0.330,-0.297,10.114,-0.200,-30.400,-20.400,-0.891,2.719,-0.094
2019-05-23-09:15:00.180731,0.328,-0.301,10.112,-0.800,-31.000,-22.500,-0.703,2.938,-0.234
2019-05-23-09:15:00.290377,0.318,-0.304,10.112,-0.300,-30.100,-23.000,-1.211,2.789,0.148
2019-05-23-09:15:00.400014,0.318,-0.309,10.102,-0.600,-29.900,-21.200,-0.812,2.672,0.133
2019-05-23-09:15:00.511687,0.313,-0.299,10.105,-0.200,-31.100,-22.900,-1.141,2.812,0.086
2019-05-23-09:15:00.621710,0.333,-0.306,10.129,-0.400,-30.700,-21.000,-0.789,3.078,0.008
2019-05-23-09:15:00.731497,0.325,-0.299,10.119,0.300,-30.600,-21.500,-0.930,2.555,0.055
2019-05-23-09:15:00.841126,0.333,-0.294,10.126,-1.200,-31.200,-20.800,-0.844,2.680,-0.070
2019-05-23-09:15:00.950686,0.323,-0.311,10.095,0.400,-30.300,-21.600,-1.133,2.781,-0.031
2019-05-23-09:15:01.060407,0.328,-0.299,10.117,0.600,-31.300,-21.300,-0.859,2.641,0.039
2019-05-23-09:15:01.170268,0.333,-0.306,10.107,0.300,-30.100,-20.800,-0.758,2.469,0.109
2019-05-23-09:15:01.280329,0.321,-0.313,10.122,-1.200,-30.600,-23.100,-0.836,3.039,-0.117
2019-05-23-09:15:01.390052,0.321,-0.292,10.105,-1.300,-29.600,-22.400,-1.188,2.625,-0.211
2019-05-23-09:15:01.499679,0.323,-0.313,10.110,-0.700,-30.800,-21.100,-1.016,2.781,-0.055
2019-05-23-09:15:01.609392,0.311,-0.328,10.122,-1.300,-30.300,-21.200,-0.797,2.883,-0.164
2019-05-23-09:15:01.719403,0.330,-0.292,10.129,0.000,-31.200,-21.300,-0.945,2.859,0.078
2019-05-23-09:15:01.829035,0.328,-0.299,10.146,-1.900,-30.400,-20.300,-1.406,2.578,0.039
2019-05-23-09:15:01.938593,0.316,-0.290,10.119,-1.700,-31.400,-20.500,-0.961,2.805,-0.117
2019-05-23-09:15:02.048409,0.318,-0.299,10.105,-0.400,-30.200,-21.400,-0.766,2.672,-0.094
2019-05-23-09:15:02.158179,0.306,-0.304,10.124,-1.300,-30.800,-21.500,-0.453,2.719,-0.047
2019-05-23-09:15:02.267884,0.330,-0.311,10.136,-1.100,-30.400,-21.800,-0.727,2.820,-0.203
2019-05-23-09:15:02.377447,0.313,-0.294,10.117,0.500,-31.500,-21.200,-1.016,2.797,-0.070
2019-05-23-09:15:02.487331,0.313,-0.306,10.114,-0.700,-31.200,-22.500,-0.945,2.930,0.258
2019-05-23-09:15:02.597031,0.306,-0.316,10.126,-1.000,-31.200,-22.200,-0.703,2.828,-0.008
2019-05-23-09:15:02.706661,0.325,-0.311,10.119,-0.300,-30.400,-20.500,-0.969,2.648,0.312
2019-05-23-09:15:02.816215,0.337,-0.294,10.102,-0.800,-30.300,-21.300,-0.422,2.688,0.234
2019-05-23-09:15:02.926167,0.321,-0.313,10.107,-0.400,-31.700,-21.300,-1.047,2.727,0.188
2019-05-23-09:15:03.035948,0.309,-0.301,10.126,-0.900,-30.600,-21.900,-1.016,2.883,-0.273
2019-05-23-09:15:03.145698,0.330,-0.299,10.107,-1.600,-30.900,-21.600,-1.250,2.742,-0.031
2019-05-23-09:15:03.255377,0.306,-0.316,10.129,-1.200,-30.300,-21.500,-1.023,2.578,0.062
2019-05-23-09:15:03.367208,0.304,-0.294,10.126,-0.900,-31.700,-20.700,-1.109,2.570,-0.164
2019-05-23-09:15:03.476877,0.340,-0.299,10.105,-1.000,-30.200,-22.400,-0.883,3.008,0.172
2019-05-23-09:15:03.586749,0.318,-0.297,10.114,-1.900,-30.900,-22.000,-0.852,2.758,-0.281
2019-05-23-09:15:03.696837,0.318,-0.297,10.129,-0.900,-30.700,-22.100,-0.773,2.562,0.086
2019-05-23-09:15:03.806771,0.316,-0.306,10.114,0.000,-30.900,-22.500,-1.008,3.016,0.055
2019-05-23-09:15:03.916488,0.316,-0.297,10.122,0.200,-32.200,-22.400,-0.844,2.734,-0.055
2019-05-23-09:15:04.026229,0.325,-0.321,10.105,0.400,-31.000,-21.400,-0.609,2.656,-0.141
2019-05-23-09:15:04.136229,0.318,-0.301,10.110,-0.700,-30.900,-22.400,-1.023,2.906,0.102
2019-05-23-09:15:04.245932,0.306,-0.316,10.117,-0.900,-30.900,-22.700,-1.094,2.578,0.039
2019-05-23-09:15:04.355546,0.325,-0.304,10.117,-1.100,-30.600,-21.800,-1.094,2.680,-0.023
2019-05-23-09:15:04.465089,0.342,-0.304,10.107,0.100,-30.500,-23.400,-0.648,3.008,0.211
2019-05-23-09:15:04.574744,0.340,-0.316,10.100,-1.100,-30.200,-20.900,-0.922,2.742,-0.094
2019-05-23-09:15:04.684420,0.335,-0.306,10.126,-1.200,-30.700,-20.000,-1.328,2.758,0.008
2019-05-23-09:15:04.794093,0.342,-0.290,10.110,-1.600,-30.100,-22.000,-1.070,2.859,0.016
2019-05-23-09:15:04.904120,0.306,-0.301,10.117,-1.400,-30.700,-22.400,-1.000,2.703,0.195
2019-05-23-09:15:05.013988,0.328,-0.306,10.124,-1.700,-30.900,-22.400,-0.805,2.703,0.211
2019-05-23-09:15:05.123818,0.321,-0.311,10.122,-0.400,-31.100,-22.700,-0.977,2.602,0.031
2019-05-23-09:15:05.233531,0.309,-0.297,10.122,-1.700,-29.100,-20.900,-1.023,2.828,-0.070
2019-05-23-09:15:05.343535,0.313,-0.304,10.126,-0.800,-31.500,-21.600,-0.695,2.828,-0.094
2019-05-23-09:15:05.453225,0.328,-0.297,10.129,-0.700,-32.100,-22.500,-0.656,2.672,0.086
