20190523-104339,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)2019-05-23-08:43:39.498159,0.316,-0.290,10.122,0.900,-32.600,-20.700,-0.953,2.883,0.125
2019-05-23-08:43:48.266367,0.311,-0.285,10.105,0.200,-32.300,-21.200,-0.805,2.695,-0.047
2019-05-23-08:43:48.375963,0.318,-0.287,10.105,0.700,-32.000,-19.700,-0.828,2.781,-0.078
2019-05-23-08:43:48.485886,0.330,-0.263,10.110,-0.400,-32.900,-22.200,-0.922,2.781,-0.359
2019-05-23-08:43:48.595414,0.306,-0.282,10.114,-2.000,-32.200,-20.800,-0.867,2.828,-0.258
2019-05-23-08:43:48.704997,0.316,-0.297,10.110,0.600,-31.900,-19.300,-0.875,2.648,-0.102
2019-05-23-08:43:48.814523,0.335,-0.297,10.114,0.500,-31.400,-21.200,-1.016,2.711,0.031
2019-05-23-08:43:48.924370,0.333,-0.292,10.119,0.600,-31.700,-22.500,-0.945,2.789,0.086
2019-05-23-08:43:49.033885,0.333,-0.294,10.098,-0.800,-32.800,-19.700,-0.602,2.828,-0.078
2019-05-23-08:43:49.143355,0.311,-0.282,10.119,0.400,-32.700,-22.400,-1.266,2.852,-0.125
2019-05-23-08:43:49.252773,0.321,-0.275,10.117,0.200,-31.200,-20.100,-0.703,2.859,0.031
2019-05-23-08:43:49.362425,0.323,-0.290,10.110,0.400,-31.000,-21.500,-1.195,2.750,0.133
2019-05-23-08:43:49.471898,0.333,-0.290,10.126,0.700,-31.800,-20.900,-1.117,2.578,0.078
2019-05-23-08:43:49.581698,0.333,-0.273,10.122,-1.400,-31.700,-19.500,-0.852,2.672,-0.211
2019-05-23-08:43:49.695480,0.306,-0.282,10.129,-1.700,-31.600,-19.900,-1.148,2.641,0.148
2019-05-23-08:43:49.806124,0.328,-0.275,10.102,0.300,-31.400,-21.600,-0.680,2.797,0.062
2019-05-23-08:43:49.916054,0.318,-0.285,10.122,-0.600,-30.500,-19.300,-1.141,2.633,-0.102
2019-05-23-08:43:50.025612,0.333,-0.287,10.114,1.500,-31.900,-20.500,-1.094,2.492,0.172
2019-05-23-08:43:50.135443,0.340,-0.282,10.122,-0.200,-32.100,-21.400,-0.750,2.758,0.062
2019-05-23-08:43:50.245042,0.340,-0.275,10.122,1.000,-32.000,-21.900,-1.117,2.648,0.008
2019-05-23-08:43:50.354712,0.313,-0.282,10.095,-0.900,-32.300,-19.500,-1.141,2.773,0.016
2019-05-23-08:43:50.464211,0.337,-0.275,10.114,0.700,-33.000,-20.600,-1.070,2.648,0.031
2019-05-23-08:43:50.573646,0.316,-0.287,10.088,2.000,-32.200,-21.500,-0.680,2.570,-0.070
2019-05-23-08:43:50.683295,0.316,-0.270,10.136,1.000,-31.500,-20.500,-0.695,2.844,-0.125
2019-05-23-08:43:50.792942,0.323,-0.273,10.129,1.100,-32.200,-21.900,-0.844,2.977,-0.008
2019-05-23-08:43:50.902880,0.316,-0.292,10.126,0.000,-31.700,-21.100,-0.867,2.766,-0.078
2019-05-23-08:43:51.012393,0.309,-0.290,10.136,0.600,-32.800,-21.000,-0.633,2.789,0.055
